Heart Rate (bpm),Acceleration_X (m/s^2),Acceleration_Y (m/s^2),Acceleration_Z (m/s^2),Water Pressure (bar),Label
79,0.034981,0.057827108,-0.009915611,1.375519901,0
47,-0.001577865,0.009892762,0.007818724,2.937215948,1
54,-0.002274584,-0.006380231,0.003698212,3.132552199,1
89,0.025206278,0.027304135,-0.018572945,1.436604474,0
49,5.27818E-06,0.007577099,-0.002260748,2.096643243,1
80,0.024888954,0.052874008,-0.008611997,1.030597657,0
49,-0.003179524,0.003688495,-0.004767448,3.32541296,1
61,-0.012150904,0.000833689,-0.000985447,3.011336985,1
87,0.026891639,0.038957374,-0.008192748,1.18346463,0
93,0.039801454,0.036832046,-0.007969912,1.061571637,0
135,0.004895765,-0.000929912,-0.001260053,2.714782169,1
91,0.03142273,0.035437481,-0.002374278,1.606329781,0
47,0.000190165,0.00198921,0.003755168,3.621496606,1
48,0.007994518,-0.001076287,0.002645842,2.206200114,1
75,0.009571258,0.027211687,-0.010489752,1.235182863,0
106,0.033597384,0.058193202,-0.011201521,1.462817465,0
81,0.021304567,0.010231393,-0.020170763,1.20236278,0
108,0.042957875,0.011670163,-0.003003379,0.882561565,0
99,0.028061052,0.020600513,-0.003834474,1.311989664,0
66,0.031629789,0.036906818,-0.013177317,1.198299686,0
55,0.001717149,-0.00103933,-0.002131836,3.318004474,1
94,0.019252452,0.037732672,-0.012945903,1.115100807,0
138,-0.006515087,-0.001783793,0.006377823,3.162285476,1
53,-0.001153397,0.0016406,-0.00200405,2.736006756,1
54,-0.009385988,0.010872583,-0.005606493,2.929777063,1
132,-0.003140287,0.00820055,-0.005794799,2.974959725,1
47,0.000989231,0.002076631,-0.003250228,3.268996709,1
52,0.003507282,-0.004410142,-0.001384389,3.487427141,1
74,0.011169352,0.039399887,-0.006530166,1.047997405,0
96,0.032086964,0.061425788,-0.003733977,1.09692417,0
138,-0.004404474,0.015077892,0.00360781,2.282601412,1
51,-0.011449642,0.006176776,-0.000472586,4.160854949,1
93,0.038634478,0.059411594,-0.011045455,0.876950904,0
83,0.027964055,0.045636207,-0.00248395,1.023761897,0
53,-0.002907711,0.001495279,-0.005890623,3.388848381,1
52,-0.000146622,-0.000103045,0.00387883,2.506677679,1
134,-0.003330594,-0.004979288,0.008119162,3.3599054,1
82,0.004374409,0.024494163,-0.000531149,1.066768161,0
145,-0.002189914,-0.005360379,-0.000727575,3.154627794,1
90,0.028939364,0.020244701,-0.013313347,1.345268145,0
55,0.006456588,-0.011190294,0.009959126,3.396215887,1
50,0.000376131,-0.004685769,-0.009326607,3.154501704,1
117,0.019657805,0.051623595,-0.002070205,1.112991848,0
137,-0.005233051,0.003764701,-0.001513306,2.856691535,1
143,-0.000212987,0.007746913,0.010401003,3.280360831,1
90,0.030692399,0.03903112,-0.008568857,0.972894128,0
132,-0.00043271,-0.002811134,0.005530945,3.223716866,1
41,-0.005877883,-0.003956904,-0.004462942,3.742656315,1
95,0.016330549,0.036338296,-0.015282604,1.058348614,0
134,-0.004483099,-0.005553974,0.007748334,3.177163044,1
146,-0.000513966,-0.003199165,0.005231717,2.68321104,1
48,-0.003538982,0.009002914,0.000118869,2.335203919,1
92,0.015538219,0.021881336,-0.003778378,1.470344145,0
53,-0.005177614,0.003554442,0.000542226,3.294515342,1
88,0.00584637,0.016095749,-0.009068643,1.012194348,0
44,0.001051808,0.004677875,0.001052598,2.962230778,1
104,0.009230938,0.010223972,-0.016453764,1.101148076,0
89,0.024675405,0.006326271,0.000948595,1.172576619,0
89,0.039645873,0.031439545,-0.005998577,1.228204191,0
100,0.038338946,0.038280052,-0.011582468,1.484131053,0
89,0.021337737,0.025022413,-0.010450347,0.96063276,0
95,0.008674904,0.029613895,-0.010787155,1.045761544,0
96,0.010196041,0.038683627,0.005237454,0.699220438,0
106,0.01599104,0.013567153,-0.00720663,1.223107208,0
137,0.001284887,0.001961113,-0.005723975,2.691670263,1
84,0.012348411,0.031669259,-0.005922581,0.856212731,0
51,0.002848975,0.003316502,-0.001252537,2.643972528,1
128,-0.007607676,0.003843576,0.005991213,2.920230567,1
46,0.005010069,-0.000815439,-0.001181759,2.501950913,1
43,-0.002970862,0.000340658,0.002817836,2.617060682,1
42,0.002183948,0.006655799,0.003369265,3.059867587,1
142,-0.001291287,-0.003597552,0.00150458,2.926638049,1
145,0.003781361,0.006622358,-0.009175339,3.300957627,1
121,0.005005558,-0.003600427,-0.00952724,3.380529012,1
145,-0.001791469,-0.003961094,0.002326803,3.415699911,1
113,0.025559851,0.025065641,-0.008639184,1.331732857,0
46,0.000896943,-0.005891532,0.000903749,3.18253838,1
42,-0.006603324,0.000644888,0.000804211,3.027395413,1
55,0.003327495,-0.00068726,0.000906844,2.442812769,1
99,0.015295924,0.023814381,-0.010869027,1.375527311,0
126,0.000320853,-0.003749089,0.004893635,3.603957002,1
41,0.008348643,-0.007084347,0.008607219,2.67693284,1
116,0.000891545,0.002485273,0.006042502,3.013452516,1
119,0.009917158,0.066340893,-0.004092522,1.091534809,0
49,-0.001774586,0.004453561,-0.004962373,2.120005221,1
98,0.024515086,0.029533179,-0.013573477,1.199351065,0
111,0.018098945,0.045293587,-0.00887802,1.08178152,0
131,0.004329923,-0.000312662,-0.00966219,2.569427596,1
83,0.018943768,-0.00058898,-0.009684545,1.205235857,0
106,0.024625225,0.035629389,-0.016839895,1.13633554,0
141,-0.000327166,0.001667984,-0.000194964,2.710185811,1
103,0.010986441,0.027466332,-0.007538168,1.505947236,0
111,0.002669673,0.026171721,-0.013575877,1.062849341,0
50,-0.003200459,0.002062052,-0.000699982,3.00056077,1
125,0.005424433,0.008835373,-0.002468717,2.828707365,1
98,0.022759637,0.03157519,-0.005940975,1.2508105,0
85,0.012892219,0.051520539,-0.005443944,1.328192023,0
88,0.01553389,0.034455248,-0.010265633,0.934039145,0
48,0.001854602,-0.002519189,0.003110305,2.487490622,1
120,-0.001318074,-0.001262431,-0.00215434,2.657789581,1
47,0.00167512,0.001225461,0.001800073,2.63002944,1
136,-0.007978069,-0.007555517,0.001646081,3.319866975,1
97,0.031176806,0.008925619,-0.020630571,1.406143972,0
98,0.028448554,0.018521714,-0.009118899,1.19640271,0
99,0.021228486,0.075378111,-0.003917098,1.261615956,0
83,0.015745819,0.012745741,-0.019870131,1.165830149,0
44,-0.000537478,-0.002223324,0.003344739,3.75965633,1
140,0.000173663,-0.001636866,-0.006312094,3.606413131,1
136,-0.0065214,-0.012842986,0.004332242,2.39196432,1
50,-0.001358311,0.000108782,0.004087469,2.979763166,1
44,0.002626014,-0.007479816,-0.004020883,2.772384571,1
140,0.00653885,-0.000485975,-0.003776,2.42994869,1
107,0.01204907,0.025377883,-0.00768334,1.483707669,0
47,0.00275156,0.007112612,-0.007180706,3.733763628,1
134,-0.003942778,0.005397775,0.009099812,2.679486907,1
91,0.014000631,0.065056929,-0.007524116,0.952456132,0
102,0.024313654,0.035202621,-0.014507266,0.869079904,0
80,0.018866905,0.044373301,-0.016503741,1.14993285,0
83,0.038315552,0.007795159,-0.006977259,1.294164165,0
94,0.02994085,0.029200579,-0.018752129,1.319998307,0
53,0.007090724,-0.002564086,-0.001481225,2.982679346,1
139,-0.004834102,0.000453843,-0.001308269,3.925437377,1
140,0.00837456,-0.003991622,0.000289692,2.43139851,1
41,-0.001278559,-0.009282088,-0.000285373,2.667852419,1
102,0.021729574,0.024443739,-0.01135614,0.981148878,0
130,-0.000831167,-0.004043079,0.003346024,3.088555542,1
50,-0.007624079,-0.000589699,0.001645553,3.413517572,1
49,-0.00651511,-0.013821794,-0.005066869,4.37412186,1
87,0.011396618,0.015607403,-0.008321459,0.802044639,0
109,0.015575915,0.012889195,-0.008728859,1.074611142,0
94,0.011456506,0.049781346,-0.015428991,1.100423224,0
103,0.021880062,0.01571097,-0.005928702,1.364814724,0
141,-4.23115E-05,0.004062293,0.00844827,3.343479011,1
50,0.008053392,-0.001512799,0.006955023,2.808781923,1
87,0.020900464,0.009479321,-0.009772707,1.096558134,0
55,-0.000548901,-0.000222989,-0.000682251,2.511789136,1
54,0.005755155,0.002566366,0.006415771,2.673665614,1
103,0.018916139,0.036340393,-0.012301521,1.117406159,0
127,0.003118904,0.000741439,0.000778674,2.893073263,1
47,0.003822351,-0.000746046,-0.00622907,2.169666301,1
88,0.028949174,0.009414169,-0.010554205,1.068612492,0
93,0.023611233,0.022112655,-0.010237305,1.127573547,0
111,0.012590023,0.039003157,-0.013319326,0.871391311,0
140,-0.007807488,0.003104569,-0.00409922,3.15507329,1
96,0.012979709,0.028688,-0.007375092,0.967195053,0
103,0.034799395,0.02201254,-0.017254086,1.20048644,0
147,0.000670754,0.008278003,0.001164801,3.307915616,1
95,0.038324132,0.032257288,-0.006503542,1.362484865,0
53,0.006364947,-0.003933448,0.004917153,2.959350398,1
143,0.007122432,0.000172555,0.00131223,3.189525541,1
92,0.024019895,0.018387084,-0.000892832,1.685433151,0
49,-0.003531082,-0.002972344,0.017073943,2.646763649,1
53,-0.002925969,-0.001309192,-0.002771013,2.910441843,1
138,-0.00805531,-0.000736075,-0.00494958,2.504386988,1
131,-0.009839301,-0.001395727,0.004410792,3.246510658,1
48,0.011523945,0.004285989,0.001575691,2.688292786,1
133,0.007275129,0.00058497,0.004692485,3.198219875,1
94,0.006230882,0.008947994,-0.003583368,1.544232275,0
89,0.032521975,-0.003277003,-0.010283781,1.105487945,0
92,0.017512708,0.035627162,-0.014720003,1.217615014,0
91,0.039145783,0.050920726,-0.002652188,0.728112972,0
98,0.014993494,0.034495352,-0.01344941,1.165377766,0
94,0.025509272,0.047982086,-0.008624102,1.172929325,0
104,0.005705151,0.023005529,-0.008443326,1.089602144,0
117,-0.002526199,0.003255824,0.003511573,3.673242077,1
125,0.009785916,0.003310798,-0.005085691,2.849658636,1
48,-0.000739254,-0.00022734,0.001563081,2.373590022,1
154,0.002513605,0.00738276,0.005465153,3.955163183,1
98,0.019232439,0.032982924,-0.01232155,1.081806499,0
78,0.029619165,0.023957903,-0.008313219,0.696319671,0
134,0.003934599,0.002144782,-0.004126773,2.949508154,1
92,0.021742255,0.049302072,-0.007868992,1.097325666,0
48,0.008461875,0.005758358,-0.013595271,3.094799938,1
157,-0.004758739,0.009524543,0.007783555,2.897328077,1
141,0.001171197,-0.006006068,-0.005163595,2.14786972,1
96,0.022289077,0.030696376,-0.008705375,1.376375942,0
43,0.006852212,-0.003712243,-0.001838036,2.878947293,1
95,0.009276472,0.022289297,-0.013610376,1.084863079,0
44,-0.000573463,-0.005743047,0.002549359,3.330167599,1
82,0.033370528,0.018463677,-0.01255817,1.235762605,0
141,-0.007719829,-0.003077107,0.00303866,2.949509583,1
80,0.02032653,0.01756568,-0.003468396,1.320419002,0
106,0.014165973,0.03608738,-0.005191514,1.221570374,0
108,0.013412028,0.027548875,-0.000168779,1.138296295,0
52,0.005764774,-0.008725402,-0.005347199,2.51797669,1
153,-0.002496858,0.000832867,0.006257707,3.178071215,1
98,0.02263875,0.01953535,-0.010783798,1.38129342,0
78,0.016858202,0.020263171,-0.003128753,1.200232056,0
80,0.012051772,0.021186123,-0.009462452,0.731224996,0
137,-0.005008039,-0.001451295,-0.003694169,2.738060833,1
145,0.007637285,0.003001345,0.003405833,2.369211507,1
93,0.02081295,0.016169045,-0.008795177,1.259797069,0
79,0.018558679,0.017373658,-0.010520805,1.275450627,0
100,0.022916727,0.003795556,-0.005406346,1.351117667,0
145,0.001164578,0.008873912,-0.000580317,3.418500686,1
87,0.007646142,0.041486081,-0.010848716,1.489885318,0
94,0.031880156,0.028888745,-0.005279744,1.314504343,0
107,0.023995087,0.019846611,-0.006321806,1.245081884,0
101,0.021079005,-0.006699851,-0.006029689,1.133238849,0
45,0.003399484,0.00565501,-0.000246752,3.092168958,1
88,0.001434566,0.033312376,-0.009807704,0.974898224,0
116,0.006374915,-0.005198193,0.010701671,3.34933772,1
96,0.013527846,0.010038435,-0.018570637,1.028848518,0
55,0.005957842,-0.003760861,0.001954748,3.107327493,1
99,0.02530065,0.020237666,-0.0157153,1.591583634,0
48,9.67342E-05,0.005547507,-0.000617172,3.722958075,1
84,0.021356456,0.025056347,-0.011217785,1.194711455,0
101,0.040380322,0.023858504,-0.002858029,0.989881553,0
90,0.015033569,0.053012647,-0.019190825,0.954832347,0
135,-0.00342943,-0.001071348,0.002862266,2.559847677,1
93,0.012495695,0.022887481,-0.008572846,1.079473702,0
101,0.021413545,0.018622806,-0.008841605,1.374921335,0
54,0.004037536,0.000460022,0.005764433,3.438958838,1
81,0.007837517,0.023380866,-0.000131878,1.148998886,0
96,0.006136085,0.043770758,-0.008412555,1.151548927,0
136,-0.003958258,0.003148161,0.007684752,2.733287691,1
80,0.034183191,0.031053155,-0.005125647,1.23715409,0
96,0.019430129,0.032246608,-0.010408984,1.301428566,0
103,0.022041105,0.040656475,-0.011560186,1.109379153,0
95,0.010505491,0.049041999,-0.017459929,1.117979447,0
149,0.003592951,-0.00642124,0.001976845,3.137188621,1
78,1.44266E-05,0.046627693,-0.007475218,0.900311347,0
103,0.017193643,0.051912078,-0.0072363,1.044749277,0
172,-0.000164025,0.01208935,-0.014356688,3.790747184,1
148,0.003024911,-0.007177922,-0.003332734,3.14139179,1
87,0.020209411,0.041128531,0.001610226,0.972262679,0
92,0.017135469,0.052201997,-0.010595197,0.965986337,0
83,0.033316457,0.023416187,-0.008825402,1.166833331,0
88,0.019352426,0.043764372,-0.005858889,1.106814977,0
123,-0.006814258,-0.000723927,-0.002474952,3.354202031,1
96,0.015814471,0.029651648,-0.016800152,1.166437613,0
48,-0.006568518,-0.007595657,0.000609077,3.171757042,1
97,0.020620867,0.015823852,-0.006670984,1.329875548,0
95,0.016007044,0.040276617,-0.002236067,1.153912551,0
143,-0.012506796,-0.001088695,-0.008797001,3.065050311,1
133,0.000697918,0.000164835,0.002194744,3.719483377,1
85,0.027802969,0.043761483,-0.009634572,1.079589321,0
111,0.029066709,0.036814439,-0.004435074,1.3718175,0
95,0.024188638,0.02229059,-0.017358226,1.434281958,0
81,0.01994597,0.03204577,-0.01272497,1.089040131,0
88,0.019856399,0.034743748,-0.00894103,0.959648792,0
161,-0.000660203,-0.010452991,0.003015604,3.816426205,1
108,-0.005582006,0.041595838,-0.000556932,1.453952157,0
45,0.006378617,0.008042924,0.004719211,3.235592887,1
42,0.000840618,0.011800121,0.001183076,3.336756278,1
92,0.015570439,0.024855513,-0.014032467,1.298384032,0
96,0.02063056,0.027621328,-0.0100534,0.811130866,0
90,0.013713737,0.022800436,-0.015234831,1.090955326,0
91,0.017673842,0.025145404,-0.007053673,1.576786603,0
55,0.006942662,-0.000983827,0.003821094,3.117424994,1
107,0.038489226,0.054198785,-0.010422373,1.060082376,0
144,0.003186051,-0.009264771,-0.001266608,3.127100417,1
94,0.022527941,0.049290013,-0.00907061,1.278114394,0
143,-0.003764358,0.008610825,0.001058636,2.40609353,1
54,-0.001185011,-0.004036582,0.009693194,2.320946623,1
85,0.0216963,0.038741049,-0.018129614,1.34648488,0
85,0.021699273,0.037729911,-0.010616814,1.391566508,0
91,0.016447116,0.034146202,0.003556073,1.184529119,0
97,0.028985459,0.048580018,-0.001393508,1.363521087,0
127,-0.002905341,-0.001047605,0.009209225,3.644657928,1
134,-0.000786044,0.005265539,0.010895796,2.916634077,1
155,0.002181,-0.003307892,-0.005907432,2.558035041,1
85,0.028956542,0.032392686,-0.016853166,1.199931359,0
93,0.022754758,0.020593168,-0.009406993,1.32884461,0
93,0.017028652,0.044555806,-0.018385747,1.384483665,0
103,0.028219168,0.041426282,-0.01545319,1.285845203,0
122,0.004588658,-0.003116006,0.001561073,3.119728055,1
98,0.020200594,0.016835281,0.003574381,1.499586318,0
152,-0.00535418,-0.000711896,0.001715158,2.618983238,1
105,0.013321283,0.037240845,-0.012907578,1.21010532,0
88,0.027317524,0.032215336,-0.027489854,1.000324824,0
101,0.017746244,0.043681095,-0.013435987,1.068866432,0
87,0.025030934,0.046622518,-0.008573912,1.349287535,0
133,0.007410123,0.006784606,-0.005436642,3.5628249,1
105,0.029060459,0.019381396,-0.004490464,1.108806501,0
105,0.007344586,0.035159836,-0.008458845,1.421204075,0
55,0.000765057,0.001306227,7.15856E-05,2.979353974,1
86,0.016850094,0.032638113,-0.001392923,1.203815169,0
52,0.005286128,0.00281649,-0.000232854,2.362043497,1
133,-0.0060561,-0.001524399,-0.005731778,2.464088456,1
49,-0.000126528,0.0010026,-0.003708102,2.374242822,1
134,0.001732749,-0.004967135,-0.002597246,2.666680971,1
55,-0.005417018,-0.003252298,-0.007814245,2.80936357,1
44,-0.002772041,-0.005138638,-0.000635227,2.623256752,1
40,-0.002598454,-0.005390334,-0.00522742,2.779296601,1
100,0.023384474,0.046659305,-0.008646314,0.991610751,0
127,0.007254916,-0.00619835,-0.002071312,3.310688055,1
51,-0.007160792,0.002020713,-0.004927818,3.037833173,1
126,0.002117211,-0.009011523,-0.003926842,3.56351118,1
150,0.001471221,-0.005244009,-0.003412021,2.547868622,1
81,0.027928217,0.034966448,-0.022385228,1.351371204,0
80,0.026524787,0.029576557,-0.009027905,1.034899428,0
99,0.017438458,0.039228708,-0.011632293,0.907871363,0
75,0.014205195,0.047135574,-0.010155,1.024768642,0
100,0.00641461,0.038140926,-0.009201219,1.054670903,0
142,-0.004753961,0.001911286,-0.007285525,2.234974952,1
89,0.005810111,0.071968418,-0.007396512,1.027542288,0
53,0.000557734,0.007548129,-0.004905664,2.628529677,1
72,0.016878812,0.034871696,-0.003976567,1.208879701,0
101,0.018083194,0.017474274,-0.011211104,0.787805723,0
56,0.003657817,-0.002264932,-0.004295327,3.151502894,1
102,0.023526941,0.005511288,-0.009045948,1.146080475,0
130,-0.001936869,0.002615989,-0.000227548,4.046798894,1
53,-0.000661866,-0.006254676,-0.004570855,3.405209731,1
41,0.000960341,9.02851E-05,3.56434E-05,3.227439885,1
151,-0.002566292,0.003624815,0.000843068,2.098090065,1
149,0.003037987,0.004172574,0.009800446,2.896120015,1
83,0.005442097,0.042524009,-0.014772003,1.0631332,0
97,0.007454874,0.027485167,-0.01128598,1.291863041,0
155,-0.001014364,0.002626927,0.004413694,3.324125868,1
93,0.02192343,0.032861736,-0.007358946,0.984826291,0
48,0.000439434,-0.003158387,0.006739353,3.981839696,1
94,0.022057754,0.056564185,-0.013489136,1.245502273,0
75,0.017331454,0.040496099,-0.013917705,1.333876857,0
164,0.003285323,6.04247E-05,-0.003736325,3.164694548,1
87,0.019607324,0.035334892,-0.007892026,1.258686001,0
100,0.013626805,0.058732047,-0.008799692,1.603663589,0
90,0.014508553,0.018741226,-0.007976201,0.727071293,0
146,0.001924369,0.003294566,0.007031034,3.092210579,1
137,-0.001644985,-0.001677358,-0.005648572,3.037048501,1
54,0.001830056,0.001375743,0.006614664,3.768847998,1
93,0.018635235,0.05674558,-0.01145636,1.292303422,0
101,0.020757107,0.008255145,-0.018069292,1.407936897,0
44,-0.00793883,0.003583634,-0.001270238,3.531360279,1
55,-0.002195318,0.003777938,-0.003051432,1.509390223,1
101,0.019213286,0.004390485,-0.013321888,1.380067485,0
47,0.002691504,-0.006702987,0.002882896,2.737950513,1
46,0.003692192,0.004118497,-0.00736868,2.829716449,1
76,0.01820438,0.025495465,-0.00317781,1.005476041,0
45,0.008718646,-0.003108743,-0.001431578,2.77471401,1
52,-0.002578154,-0.009004693,-0.002324922,3.288283944,1
49,0.002722739,4.04266E-05,0.002991353,2.745470896,1
96,0.017910103,0.039681825,-0.005518427,1.389697621,0
89,0.026604252,0.013507018,-0.020907315,1.445291586,0
148,0.004456417,0.001024414,-0.007815256,3.210264842,1
46,-0.001957177,-0.004577835,-0.002911357,1.932523246,1
82,0.02567131,0.039568045,-0.003106238,1.153432659,0
102,0.01774257,0.026003912,-0.021557517,1.580078288,0
78,0.033659149,0.027168514,-0.003917133,1.217152866,0
97,0.009285051,0.018933585,-0.022530815,1.064446893,0
56,-0.006542034,-0.005234909,0.002034246,3.656937041,1
